"Tamar Ridge Winery, Australia","Tamar Ridge Wines, 657 Auburn Rd, Kayena TAS 7270, Australia","[-41.1897966, 146.8887195]",Argentina,Bodega Norton
"Vrede en Lust Winery, South Africa","Intersection R45 and Simondium-Klapmuts Roads, Franschhoek Wine Route, Simondium, 7670, South Africa","[-33.837422, 18.953282]",US,Sobon Estate
"Vasco Sassetti Winery, Italy","Via della Capanna, 2, 53024 Castelnuovo dell'Abate SI, Italy","[42.9955274, 11.5156484]",US,Donkey & Goat
"Joseph Mellot Winery, France","16 Nouvelle Place, 18300 Sancerre, France","[47.331959, 2.840375]",US,Korbel
"ChÃ¢teau Chatard Winery, France","1 Chatard, 33490 Saint-Germain-de-Grave, France","[44.61960750000001, -0.2182284]",US,Wagner
"Ada Nada Winery, Italy","Via Ausario, 12B, 12050 Treiso CN, Italy","[44.698026, 8.069830999999999]",US,Walla Walla Vintners
"Cascina Bongiovanni Winery, Italy","Via Alba Barolo, 3, 12060 Garbelletto CN, Italy","[44.6456593, 7.9771981]",US,Carlisle
"Casetta Winery, Italy","LocalitÃ  Casanova Panzarine, 53041 Asciano SI, Italy","[43.30123200000001, 11.422952]",US,Cinnabar
"Bordeaux-style Red Blend Winery, France","134 Matheson St, Healdsburg, CA 95448, USA","[38.6104755, -122.8687289]",US,Robert Hall
"ChÃ¢teau Gramond Winery, France","ChÃ¢teau de Haute-Serre, 46230 Cieurac, France","[44.3899068, 1.490631]",US,Sextant
"ChÃ¢teau la Baronnerie Winery, France","ChÃ¢teau de JonquiÃ¨res, Grand Rue, 34725 JonquiÃ¨res, France","[43.6760228, 3.4747951]",France,Joseph Cattin
"ChÃ¢teau la VerriÃ¨re Winery, France","1810 Route du Luberon, 84360 Puget, France","[43.7600684, 5.263789399999999]",Portugal,PoÂças
"Core Winery, US","105 W Clark Ave, Orcutt, CA 93455, USA","[34.865351, -120.447469]",Argentina,Viâ€“a Cobos
"Jordan Winery, US","1474 Alexander Valley Rd, Healdsburg, CA 95448, USA","[38.661643, -122.850055]",Portugal,Herdade do Rocim
"Quinta Seara d'Ordens Winery, Portugal","Quinta D'ordens, 5050-341 Peso da RÃ©gua, Portugal","[41.188351, -7.727605]",US,Sokol Blosser
"Familia Deicas Winery, Uruguay","Juanico, Canelones Department, Uruguay","[-34.5881829, -56.249882]",US,Geyser Peak
"Banero Winery, Italy",Italy,"[41.87194, 12.56738]",Austria,Schloss Gobelsburg
"Barefoot Winery, US","600 Yosemite Blvd, Modesto, CA 95354, USA","[37.6345454, -120.9822801]",Austria,Salomon-Undhof
"Bonotto delle Tezze Winery, Italy","31028 36, Via Duca D'Aosta, 31028 Vazzola TV, Italy","[45.8163936, 12.3474322]",Argentina,Zuccardi
"Silver Ridge Winery, US","12615 US-52, Dubuque, IA 52002, USA","[42.5616312, -90.732801]",US,Michael David
"Targovishte Winery, Bulgaria","ul. ""29-ti Januari"", 7700 Northern Industrial Zone, Targovishte, Bulgaria","[43.2565632, 26.5742721]",Portugal,Fiuza
"McManis Winery, US","18700 E River Rd, Ripon, CA 95366, USA","[37.7571197, -121.0790526]",US,Ferrari-Carano
"Emmolo Winery, US","Rutherford, CA 94573, USA","[38.4645752, -122.4226582]",US,Peachy Canyon
"Field Stone Winery, US","10075 CA-128, Healdsburg, CA 95448, USA","[38.639601, -122.775489]",US,Tablas Creek
"Casas del Toqui Winery, Chile","RequÃ_noa, Requinoa, O'Higgins Region, Chile","[-34.3364655, -70.7618511]",US,Atwater
"Villaggio Grando Winery, Brazil","SC-150, 451, ÃÅgua Doce - SC, 89654-000, Brazil","[-26.7030362, -51.4859579]",Italy,Mazzei
"Cerruti Winery, US","100 Webster St, Oakland, CA 94607, USA","[37.794569, -122.27405]",France,Ravoire et Fils
"Brick House Winery, US","18200 NE Lewis Rogers Ln, Newberg, OR 97132, USA","[45.349256, -123.070286]",Portugal,Adega Cooperativa de Borba
"ChÃ¢teau Villemaurine Winery, France","23 Villemaurine-Sud, 33330 Saint-Ã‰milion, France","[44.8959068, -0.1529183]",US,Sarah's Vineyard
"Dashe Cellars Winery, US","55 4th St, Oakland, CA 94607, USA","[37.793916, -122.266299]",Portugal,Campolargo
"Dunning Vineyards, US","1953 Niderer Rd, Paso Robles, CA 93446, USA","[35.589219, -120.773563]",Chile,Emiliana
"Schermeister Winery, US","4290 Mt Veeder Rd unit b, Napa, CA 94558, USA","[38.404064, -122.440118]",Spain,Bodegas Valdemar
"Gypsy Dancer Winery, US","9107, 143 E Main St, Carlton, OR 97111, United States","[45.2943501, -123.1762314]",US,St. SupÅ_ry
"Tobacco Road Winery, US","45 Enterprise Ct, Napa, CA 94558, USA","[38.2604416, -122.2741616]",US,Bogle
"Arnaldo Caprai Winery, Italy","LocalitÃ  Torre di Montefalco, 06036 Montefalco PG, Italy","[42.9223676, 12.6418492]",France,Domaines Schlumberger
"Blackjack Winery, US","2205 Alamo Pintado Rd, Solvang, CA 93463, USA","[34.647743, -120.117726]",US,San Simeon
"Acorn Winery, US","12040 Old Redwood Hwy, Healdsburg, CA 95448, USA","[38.583993, -122.842383]",US,Tolosa
"Castillo Clavijo Winery, Spain","26130 Clavijo, La Rioja, Spain","[42.347961, -2.42643]",US,Rancho Sisquoc
"O. Fournier Winery, Spain","Lugar Pinar, S/N, 09316 Berlangas de Roa, Burgos, Spain","[41.7011402, -3.8865718]",US,Chalk Hill
"Poliziano Winery, Italy","Via Fontago, 1, 53045 Montepulciano SI, Italy","[43.135253, 11.842671]",Argentina,Salentein
"Tololo Winery, Chile","14314 W 100th St, Lenexa, KS 66215, USA","[38.9473433, -94.7527666]",France,Henry Fessy
"ChÃ¢teau Lacombe Noaillac Winery, France","8 Chemin de Tousquiron, 33590 Jau-Dignac-et-Loirac, France","[45.4041329, -0.9828561]",Spain,CVNE
"Le Cirque Winery, France","3600 S Las Vegas Blvd, Las Vegas, NV 89109, USA","[36.113453, -115.1752754]",US,Black Stallion
"ChÃ¢teau de Jau Winery, France","RD 59, 66600 Cases de Penes, France","[42.778848, 2.739402]",US,Snoqualmie
"P.K.N.T. Winery, Chile","Camino Lo Ovalle km. 2.8, Casablanca, RegiÃ_n de ValparaÃ_so, Chile","[-33.288404, -71.38548999999999]",Chile,Viâ€“a Casablanca
"Naia Winery, Spain","Camino San MartÃ_n, 47491, Valladolid, Spain","[41.426643, -4.895828]",France,Willm
"Poggio alla Sala Winery, Italy","Via delle Chiane, 3, SP30, 53045 Montepulciano SI, Italy","[43.069374, 11.865381]",Italy,Planeta
"Tamayo Family Winery, US","11670 Byron Hwy, Brentwood, CA 94513, USA","[37.9152993, -121.6459811]",France,Roche de Bellene
"Montecillo Winery, Spain","Ctra. Fuenmayor, 3, 26370 Navarrete, La Rioja, Spain","[42.442228, -2.570672]",US,Woodward Canyon
"Orchid Hill Winery, US","1140 Pine St, Paso Robles, CA 93446, USA","[35.6265484, -120.688506]",US,Pedroncelli
"P2 Winery, US","7800 Eastside Rd, Healdsburg, CA 95448, USA","[38.51934130000001, -122.8494858]",Italy,Valle dell'Acate
"Rosenthal-Malibu Estate Winery, US","18741 Pacific Coast Hwy, Malibu, CA 90265, USA","[34.0393265, -118.5833385]",US,Eberle
"Dominio Buenavista Winery, Spain","Diseminado Extrarradio, 30, 18480, Granada, Spain","[36.9611014, -3.0455618]",Portugal,Caves Velhas
"Dr. H. Thanisch (Erben MÃ_ller-Burggraef) Winery, Germany","Saarallee 31, 54470 Bernkastel-Kues, Germany","[49.9127215, 7.0689598]",Chile,Chilcas
"Warwick Winery, South Africa","R44, Stellenbosch, 7607, South Africa","[-33.84046, 18.8640115]",US,Terlato
"ViÃ±a Gormaz Winery, Spain","PolÃ_gono las Carretas, s/n, 42330 San Esteban de Gormaz, Soria, Spain","[41.56645899999999, -3.188717]",US,Sheldrake Point
"Surfrider Winery, US","2358 Highway 101 West, US-101, Port Angeles, WA 98363, United States","[48.1029597, -123.5003394]",US,Owen Roe
"Nepenthe Winery, Australia","93 Jones Rd, Balhannah SA 5242, Australia","[-35.0020599, 138.8255058]",US,Red Newt Cellars
"ChÃ¢teau Peyrabon Winery, France","33250 Saint-Sauveur, France","[45.1991524, -0.8177776]",US,Merryvale
"Clos du Bois Winery, US","9603, 19410 Geyserville Ave, Geyserville, CA 95441, United States","[38.684882, -122.877832]",US,Betz Family
"DeTierra Vineyards, US","Mission St & 5th Ave, Carmel-By-The-Sea, CA 93921, United States","[36.5566571, -121.920859]",US,Fox Run
"Domaine Charles Baur Winery, France","29 Grand-Rue, 68420 Eguisheim, France","[48.0421382, 7.308121799999999]",Romania,Cramele Recas
"Siro Pacenti Winery, Italy","Podere Pelagrilli, 53024 Montalcino SI, Italy","[43.074123, 11.507062]",US,Amalie Robert
"K Squared Cellars Winery, US","7975 Cameron Drive, Bldg 1500-A, Windsor, CA 95492, United States","[38.53574, -122.805137]",US,Artesa
"Kay Brothers Winery, Australia","57 Kays Rd, McLaren Vale SA 5171, Australia","[-35.187055, 138.560267]",US,Talbott
"Megan Anne Winery, US","47549 US-69, Bullard, TX 75757, USA","[32.0705212, -95.2844269]",Argentina,Finca Sophenia
"Trerose Winery, Italy","Via della Stella, 3, 53045 Montepulciano SI, Italy","[43.1596989, 11.9367273]",US,Hosmer
"Villa Calcinaia Winery, Italy","via in, Via Citille, 84, 50022 Greve in Chianti FI, Italy","[43.60077889999999, 11.3066356]",France,Domaine Ostertag
"Vinovalie Winery, France","siÃ¨ge social : PA Les Xansos, 81600 Brens, France","[43.8777344, 1.9092715]",France,Pierre Sparr
"Wait Cellars Winery, US","951 East 119th St S, Peck, KS 67120, USA","[37.475421, -97.32403300000001]",US,William Hill Estate
"Crespi Ranch Winery, US","5031 Alonzo Ave, Encino, CA 91316, USA","[34.1615559, -118.5217931]",Argentina,Luigi Bosca
"Domaine D'en SÃ©gur Winery, France","Lieu Dit En Gourau, 81500 Lavaur, France","[43.7089703, 1.7877116]",Italy,Rocca delle Macâ€œe
"Domaine du ThÃ©ron Winery, France","46220 Prayssac, France","[44.51900699999999, 1.171082]",Italy,Michele Chiarlo
"Canneto Winery, Italy","Via dei Canneti, 14, 53045 Montepulciano SI, Italy","[43.098418, 11.777293]",US,Clos du Val
"Casa Ermelinda Freitas Winery, Portugal","Rua Manuel JoÃ£o Freitas, Fernando PÃ_, 2965-595, Portugal","[38.635364, -8.694502]",US,Rusack
"ChÃ¢teau Lastours Winery, France","Lastours, 81310 Lisle-sur-Tarn, France","[43.871354, 1.846905]",US,WÅ¡lffer
"Deer Creek Winery, US","3333 Soap Fat Rd, Shippenville, PA 16254, USA","[41.3018722, -79.478735]",Portugal,Ramos-Pinto
"Dr. BÃ_rklin-Wolf Winery, Germany","RingstraÃŸe 4, 67157 Wachenheim an der WeinstraÃŸe, Germany","[49.43789599999999, 8.184647]",Chile,La Playa
"Il Paradiso di Manfredi Winery, Italy","305, Strada Comunale del Canalicchio, 53024 Montalcino SI, Italy","[43.0638926, 11.4967361]",Spain,Torres
"ChÃ¢teau de Bellevue Winery, France","74 D244, 33570 Montagne, France","[44.9298142, -0.1303553]",US,Longboard
"M. Chapoutier Winery, France","18 Avenue Dr Paul Durand, 26600 Tain-l'Hermitage, France","[45.07085060000001, 4.839728399999999]",Spain,MarquÅ_s de Câ€¡ceres
"PoderNuovo a Palazzone Winery, Italy","53040 Palazzone SI, Italy","[42.895344, 11.937768]",Chile,Ventisquero
"The Dancing Fox Winery, US","203 S School St, Lodi, CA 95240, USA","[38.1313741, -121.2741807]",US,Stevens
"Leopoldo I di Toscana Winery, Italy","Via Vicinale dei Poggiali, 48B, 57020 Bibbona LI, Italy","[43.269349, 10.568167]",US,Parducci
"Ogier Winery, France","10 Avenue Louis Pasteur, 84230 ChÃ¢teauneuf-du-Pape, France","[44.0571433, 4.8351342]",Portugal,Global Wines
"Podere Monastero Winery, Italy","Str. di Monastero, 37, 53011 CASTELLINA IN CHIANTI FI, Italy","[43.5270855, 11.2386161]",France,Châ€°teau de Santenay
"Poggio Mandorlo Winery, Italy","Loc. Ansidonina, 58038 Seggiano GR, Italy","[42.9620287, 11.5482831]",Austria,Johanneshof Reinisch
"Semeli Winery, Greece","Î•Ï€Î±ÏÅÏ‡Î_Î±ÎºÎ® Î¿Î´ÏŒÏ‚ Î_Î_Î¬Ï„Î¿Ï… ÎùÎµÎ_Î_Î±Ï‚, Koutsi 205 00, Greece","[37.871198, 22.6794165]",US,Saintsbury
"Tom Eddy Winery, US","3870 CA-128, Calistoga, CA 94515, USA","[38.604852, -122.643013]",France,Tardieu-Laurent
"Vega Escal Winery, Spain","Calle Vega, 11692 Setenil de las Bodegas, CÃ¡diz, Spain","[36.8634599, -5.180441800000001]",Argentina,Michel Torino
"YNOT Winery, US","8091 US-71, Alexandria, LA 71302, USA","[31.1846826, -92.4183655]",Argentina,Bodega Catena Zapata
"KWV Winery, South Africa","Kohler St, Southern Paarl, Paarl, 7646, South Africa","[-33.7629772, 18.9678361]",France,Domaine BarmÂès-Buecher
"Thorntree Winery, South Africa",South Africa,"[-30.559482, 22.937506]",Germany,Dr. Heidemanns-Bergweiler
"Castillo de Monjardin Winery, Spain","31242 Villamayor de MonjardÃ_n, Navarra, Spain","[42.6283089, -2.1019728]",France,Maison Champy
"Masies d'Avinyo Winery, Spain","Sta. Maria de Horta de AvinyÃ_, 08279 Santa Maria de Horta de AvinyÃ_, Barcelona, Spain","[41.818472, 1.979277]",US,Foris
"Arroyo Winery, Spain","C/ Los Lagares, 71, 09441 Sotillo de la Ribera, Burgos, Burgos, Spain","[41.7779811, -3.8220399]",US,Standing Stone
"Osborne SelecciÃ_n Winery, Spain","Carretera Malpica la Pueblanueva, Km 6, 45693 Bernuy, Toledo, Spain","[39.8730946, -4.6521856]",Austria,DÅ¸rnberg
"Slowine Winery, South Africa","84 Main St, Villiersdorp, 6848, South Africa","[-33.9864518, 19.2966783]",US,Vina Robles
"Condesa de Leganza Winery, Spain","Av. IV Centenario, s/n, 45800 Quintanar de la Orden, Toledo, Spain","[39.5873089, -3.0442644]",US,Foley
"Estancia Piedra Winery, Spain","ZA-605, 8, 49800 Toro, Zamora, Spain","[41.4394651, -5.413306299999999]",US,Alma Rosa
"Pursued by Bear Winery, US","150 E Boeing Ave, Walla Walla, WA 99362, USA","[46.089097, -118.2783669]",US,Hahn
"Aperture Winery, US","322 Healdsburg Ave, Healdsburg, CA 95448, USA","[38.6113055, -122.8704785]",Argentina,Pascual Toso
"Josef Jamek Winery, Austria","Josef-Jamek-StraÃŸe 45, 3610 Joching, Austria","[48.38779299999999, 15.462085]",France,Jean-Luc BaldÂès
"Chenoweth Winery, US","5550 Harrison Grade Rd, Sebastopol, CA 95472, USA","[38.4445603, -122.9287623]",US,Martin Ranch
"Domaine Saint-AndrÃ© de FiguiÃ¨re Winery, France","605 Route de Saint HonorÃ©, 83250 La Londe-les-Maures, France","[43.1474599, 6.2555989]",US,Hall
"Taft Street Winery, US","2030 Barlow Ln, Sebastopol, CA 95472, USA","[38.424159, -122.858787]",US,Saviah
"Piera Martellozzo Winery, Italy","Via Pordenone, 33, 33080 San Quirino PN, Italy","[46.0095234, 12.6491934]",Portugal,Falua
"Siesta Wines, Argentina","5138 Ocean Blvd Suite C, Sarasota, FL 34242, USA","[27.276816, -82.56475499999999]",France,Domaine Schoffit
"Stanburn Winery, US","158 Conner Dr, Stuart, VA 24171, USA","[36.58705339999999, -80.20028850000001]",France,Vignerons de Bel Air
"Domaine Jean Bousquet Winery, Argentina","Mendoza Province, Argentina","[-33.4298065, -69.1984788]",Argentina,Andeluna
"TamarÃ_ Winery, Argentina",Argentina,"[-38.416097, -63.61667199999999]",US,Margerum
"VinÃ_cola de Castilla Winery, Spain","Calle Industrial I, 13200 Manzanares, Cdad. Real, Spain","[39.008509, -3.363121]",US,Beaulieu Vineyard
"Damas Winery, US","123 E Main St, Walla Walla, WA 99362, USA","[46.0687905, -118.3367206]",Portugal,Quinta de la Rosa
"DoukÃ©nie Winery, US","14727 Mountain Rd, Hillsboro, VA 20132, USA","[39.2117858, -77.7100645]",US,MacRostie
"Casa de Campo Winery, Argentina","Urquiza 1516, 5513 MaipÃº, Mendoza, Argentina","[-32.953178, -68.751651]",US,Lange
"San Antonio Winery, US","737 Lamar St, Los Angeles, CA 90031, USA","[34.0637975, -118.2239144]",Italy,Cusumano
"Geyerhof Winery, Austria","OrtsstraÃŸe 1, 3511 Furth bei GÃ¶ttweig, Austria","[48.37872669999999, 15.6326929]",Chile,Aresti
"Domaine du Petit MÃ©tris Winery, France","13 Chemin des Treize Vents, 49190 Saint-Aubin-de-LuignÃ©, France","[47.3322121, -0.6549567]",Chile,Leyda
"Buchegger Winery, Austria","Herrengasse 300, 3552 DroÃŸ, Austria","[48.465221, 15.5772986]",New Zealand,Villa Maria
"Lecco Winery, Spain","N-122, 47300 PeÃ±afiel, Valladolid, Spain","[41.6090189, -4.1637604]",Italy,Cantina Produttori San Michele Appiano
"Saviah Winery, US","1979 J B George Rd, Walla Walla, WA 99362, USA","[46.0050537, -118.3819577]",France,Joseph Mellot
"Sobrero Winery, Italy","Via Alba Monforte, 39, 12060 Castiglione Falletto CN, Italy","[44.625618, 7.975425]",US,Ken Wright
"The Tribe Winery, US","612 E Wrangler Blvd, Seminole, OK 74868, USA","[35.246632, -96.664923]",Australia,Wakefield
"EsterhÃ¡zy Winery, Austria","Trausdorf 1, 7061 Trausdorf an der Wulka, Austria","[47.82118250000001, 16.544112]",Argentina,Trivento
"Fidelitas Winery, US","14467 Redmond-Woodinville Rd NE, Woodinville, WA 98072, USA","[47.731911, -122.1420857]",Portugal,Borges
"Andreola Orsola Winery, Italy","Via Cavre, 19, 31010 Farra di Soligo TV, Italy","[45.88957, 12.076308]",US,Millbrook
"Antonini Ceresa Winery, Italy","Viale Antonini, 9, 31035 Crocetta del Montello TV, Italy","[45.8351324, 12.03435]",France,Domaine Laroche
"Colesel Winery, Italy","Via Vettorazzi e Bisol, 4, Valdobbiadene TV, Italy","[45.90188699999999, 12.036477]",Portugal,Caves AlianÂça
"Costaripa Winery, Italy","Via Della Costa, 1/a, 25080 Moniga del Garda BS, Italy","[45.5302823, 10.531699]",Portugal,Quinta do Vallado
"MalibrÃ n Winery, Italy","Via Barca IIÂ°, 63, 31058 Susegana TV, Italy","[45.8417815, 12.2330511]",France,Producteurs Plaimont
"Strait Jacket Winery, Australia",Australia,"[-25.274398, 133.775136]",Germany,Fritz Haag
"ViÃ±a Santa Cruz Winery, Chile","Plaza de Armas 298, Santa Cruz, RegiÃ_n del Libertador Gral. Bernardo Oâ€™Higgins, Chile","[-34.6403625, -71.3654431]",US,Bedell
"Hatzimichalis Winery, Greece","Î§Î¿Ï…Î»Î_Î_Î±Î_Î_Î±, Atalanti 352 00, Greece","[38.674586, 23.018732]",Germany,Prinz Salm
"Goldwater Winery, New Zealand","18 Causeway Rd, Surfdale, Auckland 1081, New Zealand","[-36.799767, 175.032763]",US,Francis Ford Coppola
"Bella Luna Winery, US","1850 Templeton Rd, Templeton, CA 93465, USA","[35.5282723, -120.6800032]",US,Elk Cove
"Vigne Regali Winery, Italy","Via Vittorio Veneto, 76, 15017 Strevi AL, Italy","[44.6992911, 8.525278]",Italy,Elena Walch
"Hestan Winery, US","6548 Washington St, Yountville, CA 94599, USA","[38.4031032, -122.3626594]",US,BergstrÅ¡m
"ChÃ¢teau Julien Winery, US","2511 Garden Rd b100, Monterey, CA 93940, USA","[36.586546, -121.8531667]",Portugal,Adega Cooperativa do Cartaxo
"Cramele Halewood Winery, Romania","Strada GÄƒgeni 92, PloieÈ™ti 100137, Romania","[44.9603349, 26.010839]",US,Santa Barbara Winery
"Fontanella Winery, US","1721 Partrick Rd, Napa, CA 94558, USA","[38.3132135, -122.3731539]",Argentina,Santa Julia
"Leda Winery, Spain","Calle Mayor, 48, 47320 Tudela de Duero, Valladolid, Spain","[41.5864641, -4.5808013]",Portugal,Casa da Passarella
"Reinhold Haart Winery, Germany","Ausoniusufer 18, 54498 Piesport, Germany","[49.8858, 6.91276]",US,Bianchi
"Havens Winery, US","1004 Clinton St, Napa, CA 94559, USA","[38.301119, -122.287424]",US,Von Strasser
"Tahbilk Winery, Australia","254 Oneils Rd, Tabilk VIC 3608, Australia","[-36.8262199, 145.0850968]",US,David Hill
"Three Winery, US","3 Winery Ct, Vine Grove, KY 40175, USA","[37.8240492, -85.97740549999999]",US,Jarvis
"Domaine Marcel Deiss Winery, France","15 Route du Vin, 68750 Bergheim, France","[48.204834, 7.35629]",US,Summers
"ChÃ¢teau de Lavernette Winery, France","La Vernette, 71570 Leynes, France","[46.2607042, 4.753432]",US,Stoller
"Hertelendy Winery, US","110 Camino Oruga, Napa, CA 94558, USA","[38.2292017, -122.2557327]",US,Two Vintners
"Addendum Winery, US","6476 Washington Street, (behind Ad Hoc), Yountville, CA 94599, United States","[38.3992735, -122.3582618]",France,Domaine Rotier
"ChÃ¢teau Simon Winery, France","6 Simon, 33720 Barsac, France","[44.59841429999999, -0.3210105]",US,Ancient Peaks
"Conceito Vinhos Winery, Portugal","Rua Helena Cardoso, Quinta do Piloto, 2950-131 PALMELA - PORTUGAL, Portugal","[38.567262, -8.913751]",US,Joseph Phelps
"Keller Winery, US","5875 Lakeville Hwy, Petaluma, CA 94954, USA","[38.2010248, -122.5339508]",Australia,Penfolds
"Kimsey Winery, US","819 E Montecito St, Santa Barbara, CA 93103, USA","[34.4241688, -119.683586]",US,Archery Summit
"Montemar Wines, US","1501 E Chestnut Ct, Lompoc, CA 93436, USA","[34.6431297, -120.439619]",US,Gramercy
"Quinta do Sobral Winery, Portugal","Rua Taipa, Quinta Do Sobral, Santar, Viseu, Portugal","[40.572823, -7.892709]",US,SolÅ_na
"Chateau Montelena Winery, US","1429 Tubbs Lane, Calistoga, CA 94515, USA","[38.602514, -122.597722]",Austria,Gunter Triebaumer
